datePk;dateId;dateYear;dateYearISO;dateMonthYear;dateWeekYearISO;dateQuarterYear;dateMonth;dateDay;dateDaySuffix;dateWeekDay;dateWeekDayName;dateWeekDayNameShort;dateWeekDayNameFirstLetter;dateDayOfYear;dateWeekOfMonth;dateWeekOfYear;dateWeekOfYearISO;dateMonthName;dateMonthNameShort;dateMonthNameFirstLetter;dateQuarter;dateQuarterName;dateQuarterShort;dateIsWeekend;dateIsHolidayInd;dateWeekDayStartsMonday;dateWeekDayNamePL;dateMonthNamePL;dateWeekOfYearStartsMonday;firstDayWorkBefore;firstDayWorkAfter;firstDayNoHolidayNoSaturdayAfter;firstDayNoHolidayNoSundayAfter;firstDayNoHolidayNoSaturdayAfterData;firstDayNoSaturdayNoHolidayOrSundayHolidayName;firstDayNoSaturdayNoHolidayOrSundayHolidayIsHoliday;firstDayNoSaturdayNoHolidayOrSundayHoliday;isThuHolyday;isFriHolyday;isSatHolyday;isWeekendParcelServiceBreakInd;courierBillingPeriodDateFk;courierBillingPeriodStartDateFk;courierBillingPeriodEndDateFk;xlsDate;dwhDateFrom;dwhDateTo;dwhCurrRec;dwhAuditCd;dwhAuditCp;dwhAuditMd;dwhAuditMp
20211017;2021-10-17;2021;2021;10.2021;T41-2021;Q4-2021;10;17;th;1;Sunday;SUN;S;290;4;43;41;October;OCT;O;4;Fourth;Qtr 4;1;0;7;Niedziela;Październik;42;20211015;20211018;20211018;20211018;20211018;MON;0;20211018;0;0;0;0;20211016;20211016;20211031;44486;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211025;2021-10-25;2021;2021;10.2021;T43-2021;Q4-2021;10;25;th;2;Monday;MON;M;298;5;44;43;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;44;20211022;20211026;20211026;20211026;20211026;TUE;0;20211026;0;0;0;0;20211016;20211016;20211031;44494;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211031;2021-10-31;2021;2021;10.2021;T43-2021;Q4-2021;10;31;st;1;Sunday;SUN;S;304;6;45;43;October;OCT;O;4;Fourth;Qtr 4;1;0;7;Niedziela;Październik;44;20211029;20211102;20211102;20211102;20211102;TUE;0;20211102;0;0;0;1;20211016;20211016;20211031;44500;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230820;2023-08-20;2023;2023;08.2023;T33-2023;Q3-2023;8;20;th;1;Sunday;SUN;S;232;4;34;33;August;AUG;A;3;Third;Qtr 3;1;0;7;Niedziela;Sierpień;34;20230818;20230821;20230821;20230821;20230821;MON;0;20230821;0;0;0;0;20230816;20230816;20230831;45158;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230401;2023-04-01;2023;2023;04.2023;T13-2023;Q2-2023;4;1;st;7;Saturday;SAT;S;91;1;13;13;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;14;20230331;20230403;20230402;20230403;20230402;SUN;0;20230402;0;0;0;0;20230401;20230401;20230415;45017;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231016;2023-10-16;2023;2023;10.2023;T42-2023;Q4-2023;10;16;th;2;Monday;MON;M;289;3;42;42;October;OCT;O;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Październik;43;20231013;20231017;20231017;20231017;20231017;TUE;0;20231017;0;0;0;0;20231016;20231016;20231031;45215;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231128;2023-11-28;2023;2023;11.2023;T48-2023;Q4-2023;11;28;th;3;Tuesday;TUE;T;332;5;48;48;November;NOV;N;4;Fourth;Qtr 4;0;0;2;Wtorek;Listopad;49;20231127;20231129;20231129;20231129;20231129;WED;0;20231129;0;0;0;0;20231116;20231116;20231130;45258;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230329;2023-03-29;2023;2023;03.2023;T13-2023;Q1-2023;3;29;th;4;Wednesday;WED;W;88;5;13;13;March;MAR;M;1;First;Qtr 1;0;0;3;Środa;Marzec;14;20230328;20230330;20230330;20230330;20230330;THU;0;20230330;0;0;0;0;20230316;20230316;20230331;45014;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230712;2023-07-12;2023;2023;07.2023;T28-2023;Q3-2023;7;12;th;4;Wednesday;WED;W;193;3;28;28;July;JUL;J;3;Third;Qtr 3;0;0;3;Środa;Lipiec;29;20230711;20230713;20230713;20230713;20230713;THU;0;20230713;0;0;0;0;20230701;20230701;20230715;45119;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231202;2023-12-02;2023;2023;12.2023;T48-2023;Q4-2023;12;2;nd;7;Saturday;SAT;S;336;1;48;48;December;DEC;D;4;Fourth;Qtr 4;1;0;6;Sobota;Grudzień;49;20231201;20231204;20231203;20231204;20231203;SUN;0;20231203;0;0;0;0;20231201;20231201;20231215;45262;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230204;2023-02-04;2023;2023;02.2023;T5-2023;Q1-2023;2;4;th;7;Saturday;SAT;S;35;1;5;5;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;6;20230203;20230206;20230205;20230206;20230205;SUN;0;20230205;0;0;0;0;20230201;20230201;20230215;44961;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201208;2020-12-08;2020;2020;12.2020;T50-2020;Q4-2020;12;8;th;3;Tuesday;TUE;T;343;2;50;50;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;50;20201207;20201209;20201209;20201209;20201209;WED;0;20201209;0;0;0;NULL;20201201;20201201;20201215;44173;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200407;2020-04-07;2020;2020;04.2020;T15-2020;Q2-2020;4;7;th;3;Tuesday;TUE;T;98;2;15;15;April;APR;A;2;Second;Qtr 2;0;0;2;Wtorek;Kwiecień;15;20200406;20200408;20200408;20200408;20200408;WED;0;20200408;0;0;0;NULL;20200401;20200401;20200415;43928;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200530;2020-05-30;2020;2020;05.2020;T22-2020;Q2-2020;5;30;th;7;Saturday;SAT;S;151;5;22;22;May;MAY;M;2;Second;Qtr 2;1;0;6;Sobota;Maj;22;20200529;20200601;20200601;20200601;20200601;SUN;1;20200531;0;0;0;NULL;20200516;20200516;20200531;43981;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211118;2021-11-18;2021;2021;11.2021;T46-2021;Q4-2021;11;18;th;5;Thursday;THU;T;322;3;47;46;November;NOV;N;4;Fourth;Qtr 4;0;0;4;Czwartek;Listopad;47;20211117;20211119;20211119;20211119;20211119;FRI;0;20211119;0;0;0;0;20211116;20211116;20211130;44518;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210422;2021-04-22;2021;2021;04.2021;T16-2021;Q2-2021;4;22;nd;5;Thursday;THU;T;112;4;17;16;April;APR;A;2;Second;Qtr 2;0;0;4;Czwartek;Kwiecień;17;20210421;20210423;20210423;20210423;20210423;FRI;0;20210423;0;0;0;0;20210416;20210416;20210430;44308;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220301;2022-03-01;2022;2022;03.2022;T9-2022;Q1-2022;3;1;st;3;Tuesday;TUE;T;60;1;10;9;March;MAR;M;1;First;Qtr 1;0;0;2;Wtorek;Marzec;10;20220228;20220302;20220302;20220302;20220302;WED;0;20220302;0;0;0;0;20220301;20220301;20220315;44621;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220525;2022-05-25;2022;2022;05.2022;T21-2022;Q2-2022;5;25;th;4;Wednesday;WED;W;145;4;22;21;May;MAY;M;2;Second;Qtr 2;0;0;3;Środa;Maj;22;20220524;20220526;20220526;20220526;20220526;THU;0;20220526;0;0;0;0;20220516;20220516;20220531;44706;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220514;2022-05-14;2022;2022;05.2022;T19-2022;Q2-2022;5;14;th;7;Saturday;SAT;S;134;2;20;19;May;MAY;M;2;Second;Qtr 2;1;0;6;Sobota;Maj;20;20220513;20220516;20220515;20220516;20220515;SUN;0;20220515;0;0;0;0;20220501;20220501;20220515;44695;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20221013;2022-10-13;2022;2022;10.2022;T41-2022;Q4-2022;10;13;th;5;Thursday;THU;T;286;3;42;41;October;OCT;O;4;Fourth;Qtr 4;0;0;4;Czwartek;Październik;42;20221012;20221014;20221014;20221014;20221014;FRI;0;20221014;0;0;0;0;20221001;20221001;20221015;44847;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220223;2022-02-23;2022;2022;02.2022;T8-2022;Q1-2022;2;23;rd;4;Wednesday;WED;W;54;4;9;8;February;FEB;F;1;First;Qtr 1;0;0;3;Środa;Luty;9;20220222;20220224;20220224;20220224;20220224;THU;0;20220224;0;0;0;0;20220216;20220216;20220228;44615;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220805;2022-08-05;2022;2022;08.2022;T31-2022;Q3-2022;8;5;th;6;Friday;FRI;F;217;1;32;31;August;AUG;A;3;Third;Qtr 3;0;0;5;Piątek;Sierpień;32;20220804;20220808;20220807;20220806;20220807;SUN;0;20220807;0;0;0;0;20220801;20220801;20220815;44778;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220417;2022-04-17;2022;2022;04.2022;T15-2022;Q2-2022;4;17;th;1;Sunday;SUN;S;107;4;17;15;April;APR;A;2;Second;Qtr 2;1;1;7;Niedziela;Kwiecień;16;20220415;20220419;20220419;20220419;20220419;TUE;0;20220419;0;0;0;0;20220416;20220416;20220430;44668;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200820;2020-08-20;2020;2020;08.2020;T34-2020;Q3-2020;8;20;th;5;Thursday;THU;T;233;4;34;34;August;AUG;A;3;Third;Qtr 3;0;0;4;Czwartek;Sierpień;34;20200819;20200821;20200821;20200821;20200821;FRI;0;20200821;0;0;0;NULL;20200816;20200816;20200831;44063;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210602;2021-06-02;2021;2021;06.2021;T22-2021;Q2-2021;6;2;nd;4;Wednesday;WED;W;153;1;23;22;June;JUN;J;2;Second;Qtr 2;0;0;3;Środa;Czerwiec;23;20210601;20210604;20210604;20210604;20210604;FRI;0;20210604;1;0;0;0;20210601;20210601;20210615;44349;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210210;2021-02-10;2021;2021;02.2021;T6-2021;Q1-2021;2;10;th;4;Wednesday;WED;W;41;2;7;6;February;FEB;F;1;First;Qtr 1;0;0;3;Środa;Luty;7;20210209;20210211;20210211;20210211;20210211;THU;0;20210211;0;0;0;0;20210201;20210201;20210215;44237;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210212;2021-02-12;2021;2021;02.2021;T6-2021;Q1-2021;2;12;th;6;Friday;FRI;F;43;2;7;6;February;FEB;F;1;First;Qtr 1;0;0;5;Piątek;Luty;7;20210211;20210215;20210214;20210213;20210214;SUN;0;20210214;0;0;0;0;20210201;20210201;20210215;44239;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210721;2021-07-21;2021;2021;07.2021;T29-2021;Q3-2021;7;21;st;4;Wednesday;WED;W;202;4;30;29;July;JUL;J;3;Third;Qtr 3;0;0;3;Środa;Lipiec;30;20210720;20210722;20210722;20210722;20210722;THU;0;20210722;0;0;0;0;20210716;20210716;20210731;44398;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210727;2021-07-27;2021;2021;07.2021;T30-2021;Q3-2021;7;27;th;3;Tuesday;TUE;T;208;5;31;30;July;JUL;J;3;Third;Qtr 3;0;0;2;Wtorek;Lipiec;31;20210726;20210728;20210728;20210728;20210728;WED;0;20210728;0;0;0;0;20210716;20210716;20210731;44404;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201203;2020-12-03;2020;2020;12.2020;T49-2020;Q4-2020;12;3;rd;5;Thursday;THU;T;338;1;49;49;December;DEC;D;4;Fourth;Qtr 4;0;0;4;Czwartek;Grudzień;49;20201202;20201204;20201204;20201204;20201204;FRI;0;20201204;0;0;0;NULL;20201201;20201201;20201215;44168;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201205;2020-12-05;2020;2020;12.2020;T49-2020;Q4-2020;12;5;th;7;Saturday;SAT;S;340;1;49;49;December;DEC;D;4;Fourth;Qtr 4;1;0;6;Sobota;Grudzień;49;20201204;20201207;20201206;20201207;20201206;SUN;0;20201206;0;0;0;NULL;20201201;20201201;20201215;44170;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220211;2022-02-11;2022;2022;02.2022;T6-2022;Q1-2022;2;11;th;6;Friday;FRI;F;42;2;7;6;February;FEB;F;1;First;Qtr 1;0;0;5;Piątek;Luty;7;20220210;20220214;20220213;20220212;20220213;SUN;0;20220213;0;0;0;0;20220201;20220201;20220215;44603;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220127;2022-01-27;2022;2022;01.2022;T4-2022;Q1-2022;1;27;th;5;Thursday;THU;T;27;5;5;4;January;JAN;J;1;First;Qtr 1;0;0;4;Czwartek;Styczeń;5;20220126;20220128;20220128;20220128;20220128;FRI;0;20220128;0;0;0;0;20220116;20220116;20220131;44588;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230101;2023-01-01;2023;2022;01.2023;T52-2022;Q1-2023;1;1;st;1;Sunday;SUN;S;1;1;1;52;January;JAN;J;1;First;Qtr 1;1;1;7;Niedziela;Styczeń;1;20221230;20230102;20230102;20230102;20230102;MON;0;20230102;0;0;0;0;20230101;20230101;20230115;44927;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20220428;2022-04-28;2022;2022;04.2022;T17-2022;Q2-2022;4;28;th;5;Thursday;THU;T;118;5;18;17;April;APR;A;2;Second;Qtr 2;0;0;4;Czwartek;Kwiecień;18;20220427;20220429;20220429;20220429;20220429;FRI;0;20220429;0;0;0;0;20220416;20220416;20220430;44679;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230123;2023-01-23;2023;2023;01.2023;T4-2023;Q1-2023;1;23;rd;2;Monday;MON;M;23;4;4;4;January;JAN;J;1;First;Qtr 1;0;0;1;Poniedziałek;Styczeń;5;20230120;20230124;20230124;20230124;20230124;TUE;0;20230124;0;0;0;0;20230116;20230116;20230131;44949;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230214;2023-02-14;2023;2023;02.2023;T7-2023;Q1-2023;2;14;th;3;Tuesday;TUE;T;45;3;7;7;February;FEB;F;1;First;Qtr 1;0;0;2;Wtorek;Luty;8;20230213;20230215;20230215;20230215;20230215;WED;0;20230215;0;0;0;0;20230201;20230201;20230215;44971;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230717;2023-07-17;2023;2023;07.2023;T29-2023;Q3-2023;7;17;th;2;Monday;MON;M;198;4;29;29;July;JUL;J;3;Third;Qtr 3;0;0;1;Poniedziałek;Lipiec;30;20230714;20230718;20230718;20230718;20230718;TUE;0;20230718;0;0;0;0;20230716;20230716;20230731;45124;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20231022;2023-10-22;2023;2023;10.2023;T42-2023;Q4-2023;10;22;nd;1;Sunday;SUN;S;295;4;43;42;October;OCT;O;4;Fourth;Qtr 4;1;0;7;Niedziela;Październik;43;20231020;20231023;20231023;20231023;20231023;MON;0;20231023;0;0;0;0;20231016;20231016;20231031;45221;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230516;2023-05-16;2023;2023;05.2023;T20-2023;Q2-2023;5;16;th;3;Tuesday;TUE;T;136;3;20;20;May;MAY;M;2;Second;Qtr 2;0;0;2;Wtorek;Maj;21;20230515;20230517;20230517;20230517;20230517;WED;0;20230517;0;0;0;0;20230516;20230516;20230531;45062;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230327;2023-03-27;2023;2023;03.2023;T13-2023;Q1-2023;3;27;th;2;Monday;MON;M;86;5;13;13;March;MAR;M;1;First;Qtr 1;0;0;1;Poniedziałek;Marzec;14;20230324;20230328;20230328;20230328;20230328;TUE;0;20230328;0;0;0;0;20230316;20230316;20230331;45012;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230526;2023-05-26;2023;2023;05.2023;T21-2023;Q2-2023;5;26;th;6;Friday;FRI;F;146;4;21;21;May;MAY;M;2;Second;Qtr 2;0;0;5;Piątek;Maj;22;20230525;20230529;20230529;20230527;20230529;SUN;1;20230528;0;0;0;0;20230516;20230516;20230531;45072;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230623;2023-06-23;2023;2023;06.2023;T25-2023;Q2-2023;6;23;rd;6;Friday;FRI;F;174;4;25;25;June;JUN;J;2;Second;Qtr 2;0;0;5;Piątek;Czerwiec;26;20230622;20230626;20230625;20230624;20230625;SUN;0;20230625;0;0;0;0;20230616;20230616;20230630;45100;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230803;2023-08-03;2023;2023;08.2023;T31-2023;Q3-2023;8;3;rd;5;Thursday;THU;T;215;1;31;31;August;AUG;A;3;Third;Qtr 3;0;0;4;Czwartek;Sierpień;32;20230802;20230804;20230804;20230804;20230804;FRI;0;20230804;0;0;0;0;20230801;20230801;20230815;45141;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230305;2023-03-05;2023;2023;03.2023;T9-2023;Q1-2023;3;5;th;1;Sunday;SUN;S;64;2;10;9;March;MAR;M;1;First;Qtr 1;1;0;7;Niedziela;Marzec;10;20230303;20230306;20230306;20230306;20230306;MON;0;20230306;0;0;0;0;20230301;20230301;20230315;44990;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20230502;2023-05-02;2023;2023;05.2023;T18-2023;Q2-2023;5;2;nd;3;Tuesday;TUE;T;122;1;18;18;May;MAY;M;2;Second;Qtr 2;0;0;2;Wtorek;Maj;19;20230428;20230504;20230504;20230504;20230504;THU;0;20230504;0;0;0;0;20230501;20230501;20230515;45048;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200921;2020-09-21;2020;2020;09.2020;T39-2020;Q3-2020;9;21;st;2;Monday;MON;M;265;4;39;39;September;SEP;S;3;Third;Qtr 3;0;0;1;Poniedziałek;Wrzesień;39;20200918;20200922;20200922;20200922;20200922;TUE;0;20200922;0;0;0;NULL;20200916;20200916;20200930;44095;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201028;2020-10-28;2020;2020;10.2020;T44-2020;Q4-2020;10;28;th;4;Wednesday;WED;W;302;5;44;44;October;OCT;O;4;Fourth;Qtr 4;0;0;3;Środa;Październik;44;20201027;20201029;20201029;20201029;20201029;THU;0;20201029;0;0;0;NULL;20201016;20201016;20201031;44132;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211227;2021-12-27;2021;2021;12.2021;T52-2021;Q4-2021;12;27;th;2;Monday;MON;M;361;5;53;52;December;DEC;D;4;Fourth;Qtr 4;0;0;1;Poniedziałek;Grudzień;53;20211224;20211228;20211228;20211228;20211228;TUE;0;20211228;0;0;0;0;20211216;20211216;20211231;44557;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20201209;2020-12-09;2020;2020;12.2020;T50-2020;Q4-2020;12;9;th;4;Wednesday;WED;W;344;2;50;50;December;DEC;D;4;Fourth;Qtr 4;0;0;3;Środa;Grudzień;50;20201208;20201210;20201210;20201210;20201210;THU;0;20201210;0;0;0;NULL;20201201;20201201;20201215;44174;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210822;2021-08-22;2021;2021;08.2021;T33-2021;Q3-2021;8;22;nd;1;Sunday;SUN;S;234;4;35;33;August;AUG;A;3;Third;Qtr 3;1;0;7;Niedziela;Sierpień;34;20210820;20210823;20210823;20210823;20210823;MON;0;20210823;0;0;0;0;20210816;20210816;20210831;44430;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211207;2021-12-07;2021;2021;12.2021;T49-2021;Q4-2021;12;7;th;3;Tuesday;TUE;T;341;2;50;49;December;DEC;D;4;Fourth;Qtr 4;0;0;2;Wtorek;Grudzień;50;20211206;20211208;20211208;20211208;20211208;WED;0;20211208;0;0;0;0;20211201;20211201;20211215;44537;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210410;2021-04-10;2021;2021;04.2021;T14-2021;Q2-2021;4;10;th;7;Saturday;SAT;S;100;2;15;14;April;APR;A;2;Second;Qtr 2;1;0;6;Sobota;Kwiecień;15;20210409;20210412;20210411;20210412;20210411;SUN;0;20210411;0;0;0;0;20210401;20210401;20210415;44296;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210511;2021-05-11;2021;2021;05.2021;T19-2021;Q2-2021;5;11;th;3;Tuesday;TUE;T;131;3;20;19;May;MAY;M;2;Second;Qtr 2;0;0;2;Wtorek;Maj;20;20210510;20210512;20210512;20210512;20210512;WED;0;20210512;0;0;0;0;20210501;20210501;20210515;44327;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210619;2021-06-19;2021;2021;06.2021;T24-2021;Q2-2021;6;19;th;7;Saturday;SAT;S;170;3;25;24;June;JUN;J;2;Second;Qtr 2;1;0;6;Sobota;Czerwiec;25;20210618;20210621;20210620;20210621;20210620;SUN;0;20210620;0;0;0;0;20210616;20210616;20210630;44366;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200103;2020-01-03;2020;2020;01.2020;T1-2020;Q1-2020;1;3;rd;6;Friday;FRI;F;3;1;1;1;January;JAN;J;1;First;Qtr 1;0;0;5;Piątek;Styczeń;1;20200102;20200107;20200105;20200104;20200105;SUN;0;20200105;0;0;0;NULL;20200101;20200101;20200115;43833;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200208;2020-02-08;2020;2020;02.2020;T6-2020;Q1-2020;2;8;th;7;Saturday;SAT;S;39;2;6;6;February;FEB;F;1;First;Qtr 1;1;0;6;Sobota;Luty;6;20200207;20200210;20200209;20200210;20200209;SUN;0;20200209;0;0;0;NULL;20200201;20200201;20200215;43869;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200427;2020-04-27;2020;2020;04.2020;T18-2020;Q2-2020;4;27;th;2;Monday;MON;M;118;5;18;18;April;APR;A;2;Second;Qtr 2;0;0;1;Poniedziałek;Kwiecień;18;20200424;20200428;20200428;20200428;20200428;TUE;0;20200428;0;0;0;NULL;20200416;20200416;20200430;43948;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211023;2021-10-23;2021;2021;10.2021;T42-2021;Q4-2021;10;23;rd;7;Saturday;SAT;S;296;4;43;42;October;OCT;O;4;Fourth;Qtr 4;1;0;6;Sobota;Październik;43;20211022;20211025;20211024;20211025;20211024;SUN;0;20211024;0;0;0;0;20211016;20211016;20211031;44492;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211102;2021-11-02;2021;2021;11.2021;T44-2021;Q4-2021;11;2;nd;3;Tuesday;TUE;T;306;1;45;44;November;NOV;N;4;Fourth;Qtr 4;0;0;2;Wtorek;Listopad;45;20211029;20211103;20211103;20211103;20211103;WED;0;20211103;0;0;0;0;20211101;20211101;20211115;44502;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20200325;2020-03-25;2020;2020;03.2020;T13-2020;Q1-2020;3;25;th;4;Wednesday;WED;W;85;4;13;13;March;MAR;M;1;First;Qtr 1;0;0;3;Środa;Marzec;13;20200324;20200326;20200326;20200326;20200326;THU;0;20200326;0;0;0;NULL;20200316;20200316;20200331;43915;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210110;2021-01-10;2021;2021;01.2021;T1-2021;Q1-2021;1;10;th;1;Sunday;SUN;S;10;3;3;1;January;JAN;J;1;First;Qtr 1;1;0;7;Niedziela;Styczeń;2;20210108;20210111;20210111;20210111;20210111;MON;0;20210111;0;0;0;0;20210101;20210101;20210115;44206;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20210928;2021-09-28;2021;2021;09.2021;T39-2021;Q3-2021;9;28;th;3;Tuesday;TUE;T;271;5;40;39;September;SEP;S;3;Third;Qtr 3;0;0;2;Wtorek;Wrzesień;40;20210927;20210929;20210929;20210929;20210929;WED;0;20210929;0;0;0;0;20210916;20210916;20210930;44467;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
20211021;2021-10-21;2021;2021;10.2021;T42-2021;Q4-2021;10;21;st;5;Thursday;THU;T;294;4;43;42;October;OCT;O;4;Fourth;Qtr 4;0;0;4;Czwartek;Październik;43;20211020;20211022;20211022;20211022;20211022;FRI;0;20211022;0;0;0;0;20211016;20211016;20211031;44490;1900-01-01;9999-12-31;1;2020-07-03 13:51:15.673;1904719;2020-07-03 13:51:15.673;1904719
